Time_s,Power_W,GPU_Temp_NoPCM_degC,GPU_Temp_Uniform_degC,GPU_Temp_HydraCore_degC
11.28,886.7557050458504,85.44603895301394,80.41886670905437,76.85137193345537
11.36,855.9788696740967,85.55765045732555,80.49740218773228,76.91047082001388
11.44,894.0211303259028,85.66501626388566,80.57326832794571,76.96766522718144
11.52,728.292788518158,85.76797884515618,80.6463662617104,77.02288357991924
11.6,702.6186671924776,85.86639066531568,80.71660337452104,77.07605881046997
11.68,387.5755039072277,85.9601145642034,80.78389354519392,77.12712853099542
11.76,384.2555408423384,86.0490241149415,80.84815736925998,77.17603519437074
11.84,365.81228784700966,86.1330039543332,80.90932236534435,77.22272624272951
11.92,384.7348612455079,86.21195008520333,80.96732316401133,77.26715424338431
12.0,700.9034531491154,86.28577014991858,81.02210167859812,77.30927701177977
